ir1_ch4,ir3_co,uv0_o3,uv1_no2,uv3_bro,uv4_h2co,uv5_so2,uv6_oclo,uv7_so2,uv8_h2o,uv9_chocho,lat,lon
7.347270592132331e+19,2.3846309888031457e+18,7.779556864055837e+18,2263185384585774.5,51859360317440.0,0.0,0.0,9939295990066.568,0.0,5.864805347571103e+21,0.0,-78.38709677419355,-157.14285714285714
5.716200649106357e+19,0.0,8.384188753530323e+18,1531757514695400.8,45727515200716.8,0.0,0.0,765227173187.8674,0.0,7.431857725420335e+21,0.0,-78.38709677419355,-151.42857142857142
4.8558540939022295e+19,0.0,1.583067743213165e+19,2904399849805141.0,87676027928576.0,0.0,0.0,1292567790018.7827,0.0,1.2155381652159212e+22,0.0,-78.38709677419355,-145.71428571428572
1.1164042111413332e+20,2.1440174977229783e+18,8.011146095044029e+18,1437365528091501.8,45346245537206.86,0.0,0.0,550507225684.2498,0.0,5.381220215055843e+21,0.0,-78.38709677419355,-140.0
6.231745899545027e+19,2.0007128644651581e+18,8.008741404211675e+18,1429667072442368.0,48578608234496.0,0.0,0.0,1184189413116.9883,0.0,6.247070551290065e+21,0.0,-78.38709677419355,-134.28571428571428
4.851635812371334e+19,0.0,1.02336755828029e+19,2069537254247993.0,53231032292693.336,0.0,0.0,699694545524.7719,0.0,8.524462351332822e+21,0.0,-78.38709677419355,-128.57142857142856
9.573004758644754e+19,0.0,1.5745507007445283e+19,2734737693920461.0,86848971577753.6,0.0,0.0,1091589837304.8206,0.0,6.521696678867397e+21,0.0,-78.38709677419355,-122.85714285714286
1.5764643271393103e+20,7.763117941154906e+18,8.58043261251276e+18,1399060632174592.0,37526664380416.0,0.0,0.0,618489700990.2886,0.0,6.140520732131036e+21,0.0,-78.38709677419355,-117.14285714285714
4.544897488015721e+20,3.099946315799331e+18,7.603916386962419e+18,1395447684806883.5,44041659307349.336,0.0,0.0,1553027102274.2588,0.0,4.796024036970192e+21,0.0,-78.38709677419355,-111.42857142857143
5.98722581882708e+19,7.325424236405719e+18,9.651225839530166e+18,1877076256192375.2,58592553983453.87,0.0,0.0,971155419342.2222,0.0,2.226469636586076e+22,0.0,-78.38709677419355,-105.71428571428571
