ir1_ch4,ir3_co,uv0_o3,uv1_no2,uv3_bro,uv4_h2co,uv5_so2,uv6_oclo,uv7_so2,uv8_h2o,uv9_chocho,lat,lon
3.73E+19,2.23E+18,7.44E+18,5.34049E+15,4.17218E+13,6.96918E+14,2.15252E+15,1.0081E+13,2.54431E+15,5.83E+21,0,-78.38709677,-2.857142857
3.89E+19,2.44E+18,7.43E+18,5.35068E+15,4.14023E+13,0,1.71998E+15,5.76889E+12,2.04747E+15,4.93E+21,0,-78.38709677,2.857142857
3.74E+19,2.32E+18,7.42E+18,5.33028E+15,4.08701E+13,4.35055E+14,1.75047E+15,3.88827E+12,2.07592E+15,4.21E+21,0,-78.38709677,8.571428571
3.78E+19,3.14E+18,7.41E+18,5.30708E+15,3.98658E+13,8.62812E+14,2.18048E+15,9.08132E+12,2.5944E+15,3.81E+21,0,-78.38709677,14.28571429
3.79E+19,3.08E+18,7.39E+18,5.26748E+15,3.9457E+13,2.45816E+15,2.52986E+15,8.33845E+12,2.80781E+15,3.62E+21,0,-78.38709677,20
3.83E+19,2.38E+18,7.38E+18,5.24533E+15,3.90808E+13,1.43285E+15,1.96511E+15,1.27889E+13,2.30686E+15,3.54E+21,0,-78.38709677,25.71428571
3.68E+19,2.48E+18,7.36E+18,5.2251E+15,3.82395E+13,1.1473E+15,1.69592E+15,1.47492E+13,1.9937E+15,3.75E+21,0,-78.38709677,31.42857143
3.36E+19,2.15E+18,7.34E+18,5.20468E+15,3.7615E+13,1.35966E+15,1.25378E+15,7.86287E+12,1.51607E+15,3.71E+21,0,-78.38709677,37.14285714
3.15E+19,1.79E+18,7.34E+18,5.18326E+15,3.78495E+13,1.07859E+15,2.02622E+15,9.51329E+12,2.36961E+15,3.69E+21,0,-78.38709677,42.85714286
3.12E+19,1.72E+18,7.34E+18,5.15142E+15,3.76204E+13,3.80126E+14,1.65969E+15,8.40762E+12,1.93703E+15,3.88E+21,0,-78.38709677,48.57142857
3.26E+19,1.87E+18,7.34E+18,5.13017E+15,3.74186E+13,0,1.55936E+15,6.79115E+12,1.8424E+15,4.07E+21,0,-78.38709677,54.28571429
3.57E+19,2.11E+18,7.33E+18,5.11386E+15,3.79226E+13,1.43173E+15,1.39996E+15,2.53406E+13,1.66405E+15,4.48E+21,0,-78.38709677,60
3.86E+19,2.12E+18,7.33E+18,5.1108E+15,3.76135E+13,1.65686E+15,1.91256E+15,4.55588E+12,2.23547E+15,4.73E+21,0,-78.38709677,65.71428571
3.99E+19,2.18E+18,7.32E+18,5.12094E+15,3.69988E+13,2.4096E+15,2.44959E+15,1.57088E+12,2.8963E+15,4.73E+21,0,-78.38709677,71.42857143
3.80E+19,2.22E+18,7.28E+18,5.14887E+15,3.63221E+13,1.51759E+15,2.51227E+15,3.73751E+12,2.93034E+15,4.43E+21,0,-78.38709677,77.14285714
3.56E+19,1.90E+18,7.26E+18,5.18806E+15,3.59398E+13,9.95591E+14,1.83888E+15,3.48258E+12,2.15211E+15,4.15E+21,0,-78.38709677,82.85714286
