ir1_ch4,ir3_co,uv0_o3,uv1_no2,uv3_bro,uv4_h2co,uv5_so2,uv6_oclo,uv7_so2,uv8_h2o,uv9_chocho,lat,lon
9.931389095495811e+19,1.3473125560217377e+19,6.213267389272475e+18,3572570545052664.5,42527562545975.51,0.0,1.5350534701580288e+16,1112093063240.9045,1.3331029737603072e+16,6.351980348881473e+21,139168700153327.48,-84.19354838709677,-122.85714285714286
1.1378733943176783e+20,1.0945407471939023e+19,6.062793272899355e+18,3487769653368781.0,41864909208032.36,0.0,1.0466474791534592e+16,1087013022623.767,9114968152305078.0,5.470617572600971e+21,119536431814233.39,-84.19354838709677,-117.14285714285714
1.6867473313020992e+20,2.8821582372746613e+19,5.878434094049139e+18,3353809602267413.5,41170006161187.58,0.0,3946799825525145.5,1630427382597.818,3517332395655168.0,4.5114188129862445e+21,135896997283281.45,-84.19354838709677,-111.42857142857143
8.327436119276018e+19,7.747451656574808e+18,5.653828872233631e+18,3238442086035021.5,40561798870579.805,0.0,4229144536561891.5,1060196716921.7668,3639239312466830.0,3.663199926970954e+21,119425003945984.0,-84.19354838709677,-105.71428571428571
6.1087481214139695e+19,3.2527543055342484e+18,5.470929393682415e+18,3130874294158010.0,40361291744813.35,0.0,6395476580965490.0,926715109634.9424,5561109256281202.0,3.5592486186873363e+21,136861978012661.67,-84.19354838709677,-100.0
3.8593296463025955e+19,1.8337118283405742e+18,5.352578100343874e+18,3047109711953348.5,40789368705200.94,0.0,5982774662004736.0,1706623093655.4968,5243850289315840.0,3.7258541338693783e+21,143076626829897.16,-84.19354838709677,-94.28571428571428
5.648383449177587e+19,3.2026045598864435e+18,5.243546456812514e+18,2951820077123365.5,40996907991598.805,0.0,9946886022627328.0,1071545368960.4594,8770296878202880.0,3.85030852593937e+21,125624504933952.53,-84.19354838709677,-88.57142857142857
3.871662694530547e+19,4.5247326070436685e+18,5.202838595556596e+18,2888653428406570.5,42493956998921.07,0.0,6659248377298944.0,1057847521304.7244,5849469656498176.0,4.1153903284919636e+21,151025917398754.22,-84.19354838709677,-82.85714285714286
4.1738606452219e+19,2.9595544915420846e+18,5.118638876610835e+18,2802914114724797.0,43870266423786.11,0.0,6524538103791616.0,1035101134428.3679,5627595381014528.0,4.4503600415703517e+21,138756448095138.9,-84.19354838709677,-77.14285714285714
5.085303201313624e+19,3.010113168279077e+18,5.038096497879376e+18,2723509634039326.5,44549594870301.07,0.0,6162522645486871.0,1027592324231.6072,5273551407939584.0,4.751063902360054e+21,85313762803215.52,-84.19354838709677,-71.42857142857143
5.343812354044283e+19,2.927014501027138e+18,4.996248399475432e+18,2687500610227877.0,45057613929629.734,0.0,6973992137129984.0,1019558634147.8059,6134849832222720.0,5.127027352292767e+21,139915399694357.55,-84.19354838709677,-65.71428571428571
5.1149212404802945e+19,4.55703980665217e+18,4.921203708850362e+18,2634284585368400.5,45155334591962.54,0.0,7314510014345671.0,968635974815.5276,6381305828504007.0,5.006755933760623e+21,121542245448003.38,-84.19354838709677,-60.0
8.341773339262101e+19,7.001328610303562e+18,4.855387936299643e+18,2600538928392472.5,45640279903862.27,0.0,8196956242383121.0,804028600327.7634,7061980194991855.0,4.1561666682987584e+21,115687397614198.16,-84.19354838709677,-54.28571428571428
5.705545752355577e+19,4.908664037066387e+18,4.812288675547387e+18,2568476534737692.0,44317314458408.83,0.0,4776841845232981.0,1661366690276.6638,4157819975281322.5,3.7241204146141774e+21,170591540770343.38,-84.19354838709677,-48.571428571428555
6.911755622264024e+19,7.551557025752834e+18,4.779853767233723e+18,2542682215886794.0,44400322200455.914,0.0,9076213119422008.0,855211314889.8586,7991115675919246.0,3.451802242197768e+21,130922314129889.88,-84.19354838709677,-42.85714285714286
8.276753997378198e+19,8.098338631172701e+18,4.736549320097027e+18,2544567702622384.5,43067973219725.266,0.0,4797808484181606.0,953672287525.766,4214950681780770.0,2.759066575887644e+21,137237387213482.66,-84.19354838709677,-37.14285714285714
1.0752900558122598e+20,1.248811519345063e+19,4.718888296503094e+18,2563171555753564.0,41983961288981.04,0.0,5773186784296960.0,1753580652136.1492,4960953076708903.0,2.4700978009558887e+21,124122007511541.55,-84.19354838709677,-31.428571428571416
7.930289495187107e+19,7.978266654660986e+18,4.697534835149227e+18,2529249408714583.0,41543243408222.95,0.0,4230891490089369.5,1203737345767.0183,3678643854875033.5,1.9942453862228256e+21,110613731987828.36,-84.19354838709677,-25.714285714285722
4.943753889813156e+19,1.4510010951982174e+19,4.692720414462236e+18,2515686314292448.5,41053385287029.41,0.0,8853636753566379.0,923819300999.7108,7632758732197433.0,1.873168147017204e+21,127126846200997.78,-84.19354838709677,-20.0
4.648375179241481e+19,7.758748524299664e+18,4.673682211388883e+18,2523298324023283.5,40729204489980.35,0.0,3958643783368704.0,1102992225134.4216,3451600462938112.0,1.8483274111740283e+21,106090686526259.2,-84.19354838709677,-14.285714285714278
3.828376093209024e+19,9.09428298483904e+18,4.646342629510159e+18,2502330829297224.0,40054390617738.68,0.0,6377127430236843.0,1059512657362.1276,5616647038449892.0,1.7857506871780468e+21,133891493299916.8,-84.19354838709677,-8.571428571428555
4.426955153460864e+19,6.318072436927645e+18,4.663625560455633e+18,2527998754274587.0,38797694142084.945,0.0,4625560188223488.0,1102548411789.003,4001629210411008.0,1.7978205679484018e+21,107252976977470.44,-84.19354838709677,-2.857142857142861
